timestamp_ms,seq,red,ir,red_corrected,ir_corrected,hour,day,month,weekday,ir_corrected_lag1,ir_corrected_lag2,ir_corrected_rolling_mean,ir_corrected_rolling_std,ir_corrected_diff
1970-01-01 00:00:00.000135831,38,40526,100713,-75.48536795430768,-210.996527275254,0,1,1,3,-243.95685965705871,-216.1355563432336,-223.046353548088,10.892194938293446,32.960332381804704
1970-01-01 00:00:00.000135851,39,40526,100697,-74.53015523722394,-225.60715685726356,0,1,1,3,-210.996527275254,-243.95685965705871,-224.14028351196643,10.499475544301012,-14.610629582009551
1970-01-01 00:00:00.000135877,40,40526,100704,-74.09287261364999,-216.6826172186526,0,1,1,3,-225.60715685726356,-210.996527275254,-224.2643132700146,10.392087040586556,8.924539638610952
1970-01-01 00:00:00.000135890,41,40531,100718,-68.3924216227574,-201.7211074925286,0,1,1,3,-216.6826172186526,-225.60715685726356,-221.6014055227512,12.438963247458691,14.961509726124007
1970-01-01 00:00:00.000135910,42,40523,100705,-75.73076439079539,-214.0698731775392,0,1,1,3,-201.7211074925286,-216.6826172186526,-221.54814879612522,12.473350991195057,-12.34876568501059
1970-01-01 00:00:00.000135935,43,40525,100708,-74.05998940961864,-209.80209293694676,0,1,1,3,-214.0698731775392,-201.7211074925286,-220.04829184297054,12.93211179284881,4.26778024059243
1970-01-01 00:00:00.000135960,44,40536,100701,-62.507957358232446,-216.11904909222932,0,1,1,3,-209.80209293694676,-214.0698731775392,-219.24856893780665,12.899829919654731,-6.316956155282554
1970-01-01 00:00:00.000135974,45,40524,100718,-73.61725833829624,-198.53169861756163,0,1,1,3,-216.11904909222932,-209.80209293694676,-215.36225386682682,12.67770257483795,17.587350474667687
1970-01-01 00:00:00.000135994,46,40536,100720,-60.96853625943246,-195.9671340502984,0,1,1,3,-198.53169861756163,-216.11904909222932,-213.3454116375333,14.068931229183027,2.5645645672632327
1970-01-01 00:00:00.000136014,47,40537,100721,-59.35735286309001,-193.07498520828844,0,1,1,3,-195.9671340502984,-198.53169861756163,-208.25722419265625,10.521651520199281,2.8921488420099593
1970-01-01 00:00:00.000136035,48,40529,100707,-67.81714945692869,-205.62281368158952,0,1,1,3,-193.07498520828844,-195.9671340502984,-207.71985283328982,10.50341221802823,-12.547828473301081
1970-01-01 00:00:00.000136055,49,40524,100737,-73.7201829609285,-175.22602196840882,0,1,1,3,-205.62281368158952,-193.07498520828844,-202.68173934440432,12.801747006461218,30.396791713180704
1970-01-01 00:00:00.000136076,50,40530,100765,-67.14091245200328,-146.98199785886297,0,1,1,3,-175.22602196840882,-205.62281368158952,-195.71167740842537,20.80486461316637,28.244024109545848
1970-01-01 00:00:00.000136096,51,40551,100817,-45.39857184079849,-94.6317824529126,0,1,1,3,-146.98199785886297,-175.22602196840882,-185.00274490446378,37.903094398284445,52.350215405950365
1970-01-01 00:00:00.000136116,52,40563,100849,-34.39302857445357,-62.25475653688668,0,1,1,3,-94.6317824529126,-146.98199785886297,-169.8212332403985,52.54330364657885,32.37702591602592
1970-01-01 00:00:00.000136137,53,40579,100870,-19.428911988448668,-40.86193250068133,0,1,1,3,-62.25475653688668,-94.6317824529126,-152.92721719677198,64.13972867216275,21.392824036205354
1970-01-01 00:00:00.000136159,54,40581,100914,-16.09115543295072,3.4863213293050324,0,1,1,3,-40.86193250068133,-62.25475653688668,-130.96668015461853,76.50307088345815,44.34825382998636
1970-01-01 00:00:00.000136169,55,40590,100897,-6.716630881312366,-13.635160589404425,0,1,1,3,3.4863213293050324,-40.86193250068133,-112.4770263518028,80.59325824954412,-17.121481918709456
1970-01-01 00:00:00.000136193,56,40598,100916,0.9945161543845132,5.189811060579121,0,1,1,3,-13.635160589404425,3.4863213293050324,-92.36133184071505,82.51998704959698,18.824971649983546
1970-01-01 00:00:00.000136205,57,40579,100897,-17.367673013581175,-13.768027463513627,0,1,1,3,5.189811060579121,-13.635160589404425,-74.43063606623757,77.53458251552152,-18.95783852409275
1970-01-01 00:00:00.000136236,58,40579,100919,-18.087815393538463,8.584934284349682,0,1,1,3,-13.768027463513627,5.189811060579121,-53.00986126964366,65.99343813930565,22.35296174786331
1970-01-01 00:00:00.000136256,59,40587,100912,-11.452889366868275,0.7798948504668086,0,1,1,3,8.584934284349682,-13.768027463513627,-35.4092695877561,51.698855079743105,-7.8050394338828735
1970-01-01 00:00:00.000136282,60,40591,100929,-6.408273618622272,18.297037211801754,0,1,1,3,0.7798948504668086,8.584934284349682,-18.881366080689627,36.1464956067013,17.517142361334948
1970-01-01 00:00:00.000136296,61,40587,100911,-10.531765840519268,0.7261906960054478,0,1,1,3,18.297037211801754,0.7798948504668086,-9.345568765797822,24.71198247294143,-17.570846515796305
1970-01-01 00:00:00.000136319,62,40598,100906,0.6469603725696533,-4.498535791762387,0,1,1,3,0.7261906960054478,18.297037211801754,-3.5699466912853923,16.284526309986468,-5.2247264877678345
1970-01-01 00:00:00.000136330,63,40584,100908,-12.175431510761976,-3.062214962471458,0,1,1,3,-4.498535791762387,0.7261906960054478,0.21002506253559483,9.737418637909602,1.4363208292909286
1970-01-01 00:00:00.000136350,64,40587,100907,-8.274535122461476,-4.524952273771108,0,1,1,3,-3.062214962471458,-4.498535791762387,-0.5911022977720192,9.767427377897645,-1.4627373112996498
1970-01-01 00:00:00.000136380,65,40571,100890,-24.733778039601145,-21.46879045923158,0,1,1,3,-4.524952273771108,-3.062214962471458,-1.3744652847547347,11.146586766063514,-16.94383818546047
1970-01-01 00:00:00.000136400,66,40580,100879,-17.431755257077075,-31.33413026867707,0,1,1,3,-21.46879045923158,-4.524952273771108,-5.026859417680354,14.295724076291327,-9.86533980944549
1970-01-01 00:00:00.000136420,67,40582,100862,-14.226052877427817,-47.45522976748728,0,1,1,3,-31.33413026867707,-21.46879045923158,-8.39557964807772,19.577723660712774,-16.12109949881021
1970-01-01 00:00:00.000136443,68,40579,100842,-17.448145308516857,-67.98187048964827,0,1,1,3,-47.45522976748728,-31.33413026867707,-16.052260125477517,26.0885799135135,-20.52664072216099
1970-01-01 00:00:00.000136460,69,40581,100852,-14.993812705027992,-58.061098681694745,0,1,1,3,-67.98187048964827,-47.45522976748728,-21.936359478693667,28.40328783953042,9.920771807953528
1970-01-01 00:00:00.000136479,70,40578,100895,-17.69085235205923,-15.371765806073125,0,1,1,3,-58.061098681694745,-67.98187048964827,-25.303239780481157,24.881339933602064,42.689332875621616
1970-01-01 00:00:00.000136495,71,40514,100862,-81.8582102025153,-48.05371305047055,0,1,1,3,-15.371765806073125,-58.061098681694745,-30.18123015512876,23.976457374659685,-32.68194724439742
1970-01-01 00:00:00.000136517,72,40562,100842,-35.29731303072194,-66.49079080219974,0,1,1,3,-48.05371305047055,-15.371765806073125,-36.380455656172494,24.60423181903467,-18.43707775172919
1970-01-01 00:00:00.000136537,73,40568,100861,-27.909167588985653,-47.31234510823555,0,1,1,3,-66.49079080219974,-48.05371305047055,-40.80546867074891,21.761095899998057,19.178445693964193
1970-01-01 00:00:00.000136559,74,40565,100859,-29.700775632323367,-49.21159601122342,0,1,1,3,-47.31234510823555,-66.49079080219974,-45.274133044494135,17.690566057463485,-1.8992509029878732
1970-01-01 00:00:00.000136570,75,40568,100850,-26.685358814846403,-58.30121233519132,0,1,1,3,-49.21159601122342,-47.31234510823555,-48.957375232090115,15.930239853187828,-9.089616323967903
1970-01-01 00:00:00.000136602,76,40563,100840,-30.505883137294152,-67.85645604128764,0,1,1,3,-58.30121233519132,-49.21159601122342,-52.60960780935117,15.624629206014216,-9.55524370609632
1970-01-01 00:00:00.000136620,77,40571,100845,-23.139600290079223,-62.27813864801245,0,1,1,3,-67.85645604128764,-58.30121233519132,-54.09189869740369,15.783614405243016,5.578317393275192
1970-01-01 00:00:00.000136631,78,40554,100840,-40.592316070904,-66.92940097529988,0,1,1,3,-62.27813864801245,-67.85645604128764,-53.98665174596884,15.683897376957221,-4.651262327287434
1970-01-01 00:00:00.000136659,79,40557,100850,-37.28276368113136,-57.14860141471094,0,1,1,3,-66.92940097529988,-62.27813864801245,-53.89540201927046,15.660194674282085,9.780799560588946
1970-01-01 00:00:00.000136679,80,40559,100845,-36.21437353995676,-61.29692506571517,0,1,1,3,-57.14860141471094,-66.92940097529988,-58.48791794523468,7.937080670608012,-4.148323651004233
1970-01-01 00:00:00.000136700,81,40527,100836,-67.8664081678476,-70.11629656109933,0,1,1,3,-61.29692506571517,-57.14860141471094,-60.69417629629754,7.7792176447341435,-8.81937149538416
1970-01-01 00:00:00.000136720,82,40570,100820,-24.056234563032767,-86.3242893563124,0,1,1,3,-70.11629656109933,-61.29692506571517,-62.67752615170881,11.198269874934539,-16.207992795213073
1970-01-01 00:00:00.000136730,83,40559,100801,-34.83502012283286,-104.86763890999548,0,1,1,3,-86.3242893563124,-70.11629656109933,-68.43305553188482,16.12887980998454,-18.543349553683072
1970-01-01 00:00:00.000136753,84,40573,100865,-20.42324663445507,-40.060394225623256,0,1,1,3,-104.86763890999548,-86.3242893563124,-67.51793535332479,17.53864250862355,64.80724468437222
1970-01-01 00:00:00.000136768,85,40568,100841,-26.16016077265536,-63.57556844518392,0,1,1,3,-40.060394225623256,-104.86763890999548,-68.04537096432405,17.3084700518291,-23.515174219560663
1970-01-01 00:00:00.000136795,86,40569,100839,-25.10315757754438,-65.6990951877858,0,1,1,3,-63.57556844518392,-40.060394225623256,-67.82963487897386,17.324523788234046,-2.1235267426018822
1970-01-01 00:00:00.000136817,87,40558,100848,-34.80173423084012,-56.44734887194135,0,1,1,3,-65.6990951877858,-63.57556844518392,-67.24655590136675,17.62759715712213,9.25174631584445
1970-01-01 00:00:00.000136837,88,40559,100850,-34.01932308708319,-53.874474490457885,0,1,1,3,-56.44734887194135,-65.6990951877858,-65.94106325288256,18.12995831724204,2.572874381483466
1970-01-01 00:00:00.000136857,89,40577,100851,-15.690924603863294,-52.56243648852124,0,1,1,3,-53.874474490457885,-56.44734887194135,-65.48244676026358,18.43256621464594,1.3120380019366422
1970-01-01 00:00:00.000136877,90,40560,100863,-32.36698073990683,-40.65752430687391,0,1,1,3,-52.56243648852124,-53.874474490457885,-63.41850668437945,20.038837768217974,11.904912181647333
1970-01-01 00:00:00.000136895,91,40579,100870,-13.820509895074544,-32.911637478228535,0,1,1,3,-40.65752430687391,-52.56243648852124,-59.698040776092384,22.01359475336869,7.745886828645375
1970-01-01 00:00:00.000136906,92,40572,100859,-20.68307858220788,-43.81869559282456,0,1,1,3,-32.911637478228535,-40.65752430687391,-55.447481399743594,20.341280210899285,-10.907058114596026
1970-01-01 00:00:00.000136937,93,40560,100870,-31.645415392343462,-33.20863731610985,0,1,1,3,-43.81869559282456,-32.911637478228535,-48.28158124035504,11.844464682147319,10.61005827671471
1970-01-01 00:00:00.000136959,94,40575,100880,-17.255065604867628,-22.9638430411012,0,1,1,3,-33.20863731610985,-43.81869559282456,-46.57192612190282,14.168795282489928,10.244794275008651
1970-01-01 00:00:00.000136982,95,40568,100868,-24.08825461613728,-34.27933861997675,0,1,1,3,-22.9638430411012,-33.20863731610985,-43.64230313938211,13.262100490794037,-11.315495578875549
1970-01-01 00:00:00.000136992,96,40573,100883,-18.70370671574565,-19.189493921220784,0,1,1,3,-34.27933861997675,-22.9638430411012,-38.99134301272561,12.815239569647176,15.089844698755964
1970-01-01 00:00:00.000137012,97,40570,100885,-21.89654576983025,-17.56263235960308,0,1,1,3,-19.189493921220784,-34.27933861997675,-35.10287136149178,12.829430873844696,1.6268615616177051
1970-01-01 00:00:00.000137038,98,40577,100880,-14.430085529169958,-22.347911492462813,0,1,1,3,-17.56263235960308,-19.189493921220784,-31.950215061692273,11.509764785236866,-4.785279132859735
1970-01-01 00:00:00.000137053,99,40573,100880,-18.659529593592364,-22.108348512133198,0,1,1,3,-22.347911492462813,-17.56263235960308,-28.90480626405347,9.258783735138879,0.23956298032961598
1970-01-01 00:00:00.000137072,100,40589,100889,-2.883499787184157,-12.949618020205731,0,1,1,3,-22.108348512133198,-22.347911492462813,-26.134015635386653,9.4938256526729,9.158730491927466
1970-01-01 00:00:00.000137100,101,40575,100879,-16.847415297618127,-23.014656192494567,0,1,1,3,-12.949618020205731,-22.108348512133198,-25.144317506813252,9.220711899140285,-10.065038172288835
1970-01-01 00:00:00.000137120,102,40575,100894,-15.689039078355435,-8.120662849645022,0,1,1,3,-23.014656192494567,-12.949618020205731,-21.574514232495297,8.019637136127775,14.893993342849544
1970-01-01 00:00:00.000137140,103,40573,100927,-17.95540755333724,25.1702344792918,0,1,1,3,-8.120662849645022,-23.014656192494567,-15.736627052955134,15.94344401365676,33.29089732893682
1970-01-01 00:00:00.000137160,104,40580,100920,-11.41267317133009,18.15095106378141,0,1,1,3,25.1702344792918,-8.120662849645022,-11.625147642466874,18.899833430775065,-7.01928341551039
1970-01-01 00:00:00.000137180,105,40565,100927,-26.468152121446103,24.66330210802045,0,1,1,3,18.15095106378141,25.1702344792918,-5.730883569667153,20.196394233318422,6.51235104423904
1970-01-01 00:00:00.000137193,106,40568,100910,-23.60304317404245,7.5367500590288445,0,1,1,3,24.66330210802045,18.15095106378141,-3.0582591716421907,19.984760188230467,-17.126552048991606
1970-01-01 00:00:00.000137215,107,40570,100884,-21.21593067690729,-18.25523645023484,0,1,1,3,7.5367500590288445,24.66330210802045,-3.127519580705367,20.04173164180048,-25.791986509263683
1970-01-01 00:00:00.000137235,108,40568,100908,-22.5128242918834,5.65121186424733,0,1,1,3,-18.25523645023484,7.5367500590288445,-0.3276072450343527,18.986213227509587,23.90644831448217
1970-01-01 00:00:00.000137260,109,40573,100887,-17.460778991809075,-15.065288544298332,0,1,1,3,5.65121186424733,-18.25523645023484,0.3766987517491339,18.202944587948952,-20.716500408545663
1970-01-01 00:00:00.000137280,110,40598,100893,6.794370729798016,-8.96261853743338,0,1,1,3,-15.065288544298332,5.65121186424733,0.775398700026369,17.920091881217314,6.102670006864951
1970-01-01 00:00:00.000137301,111,40573,100899,-17.557752149422775,-3.179999692254328,0,1,1,3,-8.96261853743338,-15.065288544298332,2.7588643500503927,15.987857691544404,5.782618845179052
1970-01-01 00:00:00.000137321,112,40569,100883,-21.660026157918733,-19.115418692573627,0,1,1,3,-3.179999692254328,-8.96261853743338,1.6593887657575324,17.154643113037082,-15.9354190003193
1970-01-01 00:00:00.000137331,113,40569,100855,-21.32963692019761,-46.81678798812359,0,1,1,3,-19.115418692573627,-3.179999692254328,-5.539313480984006,20.889930400279077,-27.701369295549966
1970-01-01 00:00:00.000137364,114,40576,100871,-13.991369899024036,-30.7575857865243,0,1,1,3,-46.81678798812359,-19.115418692573627,-10.430167166014577,20.447849263018618,16.059202201599295
1970-01-01 00:00:00.000137386,115,40584,100862,-6.4999604666684085,-39.72039970904912,0,1,1,3,-30.7575857865243,-46.81678798812359,-16.868537347721535,18.180792325108907,-8.96281392252482
1970-01-01 00:00:00.000137396,116,40572,100821,-18.63461482595573,-80.16544717176625,0,1,1,3,-39.72039970904912,-30.7575857865243,-25.638757070801045,24.981290968498108,-40.44504746271713
1970-01-01 00:00:00.000137417,117,40586,100867,-4.457439495703127,-33.67208142366739,0,1,1,3,-80.16544717176625,-39.72039970904912,-27.1804415681443,24.950693819311876,46.49336574809885
1970-01-01 00:00:00.000137438,118,40574,100863,-16.191630484401138,-37.60092975423361,0,1,1,3,-33.67208142366739,-80.16544717176625,-31.505655729992394,22.227181632853338,-3.9288483305662183
1970-01-01 00:00:00.000137459,119,40568,100866,-21.656671678226274,-34.95665516704579,0,1,1,3,-37.60092975423361,-33.67208142366739,-33.494792392267144,21.469579272803436,2.644274587187823
1970-01-01 00:00:00.000137480,120,40564,100868,-26.352076942639748,-32.513453205934496,0,1,1,3,-34.95665516704579,-37.60092975423361,-35.849875859117255,19.698157834221888,2.443201961111292
1970-01-01 00:00:00.000137493,121,40547,100861,-43.07232266678273,-39.08287161112518,0,1,1,3,-32.513453205934496,-34.95665516704579,-39.44016305100433,16.00828476525451,-6.569418405190682
1970-01-01 00:00:00.000137519,122,40567,100871,-23.32311713051392,-28.959891793179565,0,1,1,3,-39.08287161112518,-32.513453205934496,-40.42461036106493,14.882637600269085,10.122979817945613
1970-01-01 00:00:00.000137539,123,40579,100868,-11.296086336538824,-32.0838235537056,0,1,1,3,-28.959891793179565,-39.08287161112518,-38.951313917623125,14.908755381079695,-3.123931760526034
1970-01-01 00:00:00.000137559,124,40562,100888,-27.89448859365824,-12.257916544005388,0,1,1,3,-32.0838235537056,-28.959891793179565,-37.101346993371244,17.034655491957484,19.82590700970021
1970-01-01 00:00:00.000137571,125,40574,100875,-15.743404811943654,-24.94337563109161,0,1,1,3,-12.257916544005388,-32.0838235537056,-35.62364458557549,17.418815420960918,-12.68545908708622
1970-01-01 00:00:00.000137593,126,40573,100872,-16.61651521586228,-27.430906900047443,0,1,1,3,-24.94337563109161,-12.257916544005388,-30.350190558403607,7.715725467549142,-2.487531268955834
1970-01-01 00:00:00.000137617,127,40571,100878,-18.10630128372357,-21.30137918726943,0,1,1,3,-27.430906900047443,-24.94337563109161,-29.113120334763813,8.105789264077858,6.129527712778014
1970-01-01 00:00:00.000137640,128,40575,100874,-14.086547263651632,-25.43732119389663,0,1,1,3,-21.30137918726943,-27.430906900047443,-27.896759478730115,7.586593655218446,-4.1359420066272
1970-01-01 00:00:00.000137663,129,40580,100870,-9.626099320217827,-29.311522067407264,0,1,1,3,-25.43732119389663,-21.30137918726943,-27.33224616876626,7.2032423477653875,-3.8742008735106346
1970-01-01 00:00:00.000137682,130,40572,100881,-17.757951657625384,-18.06660758125107,0,1,1,3,-29.311522067407264,-25.43732119389663,-25.88756160629792,7.491597664553343,11.244914486156194
1970-01-01 00:00:00.000137693,131,40558,100883,-31.49978168070571,-16.06891665722432,0,1,1,3,-18.06660758125107,-29.311522067407264,-23.586166110907833,6.4501652895128245,1.9976909240267489
1970-01-01 00:00:00.000137717,132,40571,100882,-18.545001182302894,-17.26575811848426,0,1,1,3,-16.06891665722432,-18.06660758125107,-22.416752743438302,6.427692203795011,-1.1968414612599396
1970-01-01 00:00:00.000137738,133,40560,100892,-29.390703197309417,-7.136944302389249,0,1,1,3,-17.26575811848426,-16.06891665722432,-19.922064818306666,7.0681024729020665,10.128813816095011
1970-01-01 00:00:00.000137759,134,40573,100887,-16.088970796724748,-11.675915177991554,0,1,1,3,-7.136944302389249,-17.26575811848426,-19.863864681705284,7.140250506560897,-4.538970875602304
1970-01-01 00:00:00.000137780,135,40592,100876,1.9277544578704855,-22.713602571271714,0,1,1,3,-11.675915177991554,-7.136944302389249,-19.640887375723292,6.997388254297721,-11.03768739328016
1970-01-01 00:00:00.000137795,136,40572,100889,-17.164353977272718,-10.322117374936072,0,1,1,3,-22.713602571271714,-11.675915177991554,-17.930008423212154,6.972604994382711,12.391485196335642
1970-01-01 00:00:00.000137822,137,40577,100890,-11.867201304751372,-8.770823409689282,0,1,1,3,-10.322117374936072,-22.713602571271714,-16.676952845454142,7.411537778228039,1.5512939652467903
1970-01-01 00:00:00.000137845,138,40565,100880,-23.811360713084845,-18.788357608800688,0,1,1,3,-8.770823409689282,-10.322117374936072,-16.012056486944548,6.812334686610822,-10.017534199111406
1970-01-01 00:00:00.000137858,139,40565,100896,-23.61365044079402,-3.1492338572788845,0,1,1,3,-18.788357608800688,-8.770823409689282,-13.395827665931709,6.126454691463092,15.639123751521803
1970-01-01 00:00:00.000137879,140,40570,100901,-18.45600795196076,2.3407471266254403,0,1,1,3,-3.1492338572788845,-18.788357608800688,-11.355092195144058,7.615617085568569,5.489980983904324
1970-01-01 00:00:00.000137900,141,40565,100894,-24.08471697602674,-4.449642390049696,0,1,1,3,2.3407471266254403,-3.1492338572788845,-10.193164768426595,7.702401897011833,-6.790389516675137
1970-01-01 00:00:00.000137921,142,40594,100887,5.313208335341822,-11.945211540789662,0,1,1,3,-4.449642390049696,2.3407471266254403,-9.661110110657138,7.334547054533915,-7.495569150739966
1970-01-01 00:00:00.000137932,143,40576,100923,-12.096807802489772,23.752262412010825,0,1,1,3,-11.945211540789662,-4.449642390049696,-6.572189439217128,12.904899868839687,35.697473952800486
1970-01-01 00:00:00.000137965,144,40591,100906,2.6094991553715907,6.871767331276931,0,1,1,3,23.752262412010825,-11.945211540789662,-4.71742118829028,13.41275624258418,-16.880495080733894
1970-01-01 00:00:00.000137985,145,40575,100895,-13.30189181653283,-4.162895113793838,0,1,1,3,6.871767331276931,23.752262412010825,-2.8623504425424926,11.83755957529377,-11.034662445070769
1970-01-01 00:00:00.000138004,146,40576,100913,-12.17119342829452,13.56163018295861,0,1,1,3,-4.162895113793838,6.871767331276931,-0.47397568675302465,12.553025431911449,17.724525296752446
1970-01-01 00:00:00.000138014,147,40591,100904,2.5623660660274545,4.549275990221497,0,1,1,3,13.56163018295861,-4.162895113793838,0.8580342532380534,12.27852188859439,-9.012354192737112
